"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.4749,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.2903,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-02",101.0934,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.8698,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.6097,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.321,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.0113,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.70227,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.41647,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.15643,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.91805,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.68254,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.4392,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.18681,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-02",97.93626,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-03",97.69633,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-04",97.47881,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-05",97.28793,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-06",97.1212,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-07",96.99017,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-08",96.90384,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-09",96.86118,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-10",96.83315,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-11",96.80496,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-12",96.77431,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-01",96.77075,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-02",96.81541,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-03",96.92242,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.09687,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-05",97.32103,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-06",97.57223,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-07",97.83254,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.09875,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.36482,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.6189,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.85693,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.06168,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-01",99.22749,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-02",99.36096,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-03",99.46635,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-04",99.55362,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-05",99.62816,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-06",99.70086,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.78874,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.90171,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.0467,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.2077,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.3563,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.4765,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.5629,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.6274,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.6897,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.7696,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.8723,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.998,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-07",101.1409,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-08",101.2941,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-09",101.4479,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.5904,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.7171,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.8343,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.9386,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-02",102.0415,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-03",102.1556,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-04",102.289,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-05",102.4505,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-06",102.6541,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-07",102.9128,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-08",103.228,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-09",103.5822,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-10",103.9458,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-11",104.2763,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2006-12",104.5436,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-01",104.7498,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-02",104.9142,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-03",105.0525,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-04",105.1751,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-05",105.284,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-06",105.3608,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-07",105.3818,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-08",105.3269,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-09",105.1885,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-10",104.952,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-11",104.5988,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2007-12",104.1209,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-01",103.5258,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-02",102.8177,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.9957,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-04",101.0659,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.0599,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.03426,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-07",98.05914,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-08",97.17323,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-09",96.38121,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-10",95.69365,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-11",95.13454,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.71883,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.47182,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.42513,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.61555,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.02436,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.60804,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.30447,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.06403,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.84058,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.59304,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-10",99.27719,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.8514,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2009-12",100.2905,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-01",100.5774,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-02",100.7137,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.7222,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.629,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.4682,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-06",100.2957,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-07",100.1715,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.121,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.12,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.1283,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.127,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.1121,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.0934,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.0696,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.0307,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-04",99.97324,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-05",99.89162,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.77413,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.62629,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.46152,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.29955,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.13448,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.94621,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2011-12",98.69505,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-01",98.36275,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-02",97.95872,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-03",97.49785,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-04",97.00648,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-05",96.51376,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-06",96.03413,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-07",95.58018,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-08",95.19621,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-09",94.93819,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-10",94.80997,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-11",94.79583,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2012-12",94.88287,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-01",95.06088,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-02",95.29838,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-03",95.58888,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-04",95.92311,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-05",96.30048,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-06",96.72276,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-07",97.17803,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-08",97.64745,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-09",98.11887,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-10",98.56767,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-11",98.99378,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2013-12",99.39459,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.76992,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.112,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.4276,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.7181,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.9898,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-06",101.25,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-07",101.5049,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.7706,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-09",102.0519,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-10",102.3433,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-11",102.639,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2014-12",102.9354,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-01",103.2059,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-02",103.4076,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-03",103.5178,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-04",103.5246,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-05",103.4463,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-06",103.319,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-07",103.1807,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-08",103.0551,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-09",102.9457,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-10",102.83,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-11",102.6732,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2015-12",102.4464,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-01",102.1396,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-02",101.7835,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-03",101.4143,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-04",101.0692,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-05",100.7673,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-06",100.5292,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-07",100.3687,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-08",100.3013,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.3188,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.3914,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.4853,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.5784,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.6705,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.7719,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.8985,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-04",101.0486,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-05",101.214,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-06",101.3911,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-07",101.5843,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-08",101.7924,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-09",102.0051,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-10",102.194,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-11",102.3331,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.4052,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.4041,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.33,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.2136,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.092,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.974,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.8581,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.7406,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.6386,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.5774,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.5726,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.6095,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2018-12",101.662,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-01",101.7142,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-02",101.7393,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-03",101.7224,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-04",101.6476,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-05",101.5229,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-06",101.3443,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-07",101.0984,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.8005,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-09",100.4547,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-10",100.0562,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.60533,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.10512,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-01",98.57157,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.02618,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-03",93.68089,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-04",89.0964,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-05",90.89299,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-06",94.8318,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-07",94.88637,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-08",94.82442,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-09",95.23264,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-10",95.72951,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-11",96.35573,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2020-12",97.34528,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-01",98.19904,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-02",98.89448,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4119,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.8639,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.338,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.7439,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-07",102.0565,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.2589,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.3339,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.2584,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-11",102.0216,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.6465,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.1442,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.5442,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-03",99.92525,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-04",99.3624,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-05",98.8792,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-06",98.47866,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-07",98.20368,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-08",98.08764,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-09",98.10867,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-10",98.23337,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-11",98.42229,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2022-12",98.62816,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-01",98.81541,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-02",98.95757,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-03",99.04768,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2023-04",99.10344,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",112.467,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",108.8225,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",105.2248,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.8884,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",99.08009,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",97.00838,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",95.8081,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",95.40258,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",95.54835,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",95.91638,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",96.25263,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",96.47247,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",96.6548,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",96.97585,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",97.58537,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",98.33975,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",99.06414,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",99.64948,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.0931,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.4457,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.8248,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.2706,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.8075,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",102.4156,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",103.0202,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",103.5835,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",104.0183,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",104.2411,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",104.2112,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",103.9036,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",103.3087,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",102.4502,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",101.4008,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",100.262,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",99.00636,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",97.70907,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",96.54858,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",95.76467,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",95.52859,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",95.77945,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",96.23475,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",96.69678,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",97.11761,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",97.52425,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",97.97066,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",98.51253,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.1293,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.71394,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.1716,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.4429,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.5378,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.5402,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.5173,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.547,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",100.6163,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",100.7625,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",100.9313,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",101.1175,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",101.3549,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",101.6523,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",102.0211,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",102.4643,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",102.8978,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",103.2221,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",103.394,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",103.3812,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",103.1827,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",102.832,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",102.3771,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",101.7967,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",100.9777,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",99.79646,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",98.1944,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",96.17728,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",93.95115,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",92.00392,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",90.75687,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",90.57642,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",91.58818,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",93.47786,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",95.66711,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",97.65299,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",99.17469,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.2245,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.9337,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",101.4688,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",102.0096,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",102.5928,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",103.1707,
